2.35547 0
3.64648 0
3.51758 0
2.79492 0
2.64648 0
2.48438 0
1.71973 0
1.52441 0
2.72656 0
3.91211 0
3.66992 0
2.82812 0
2.56641 0
2.29688 0
1.44141 0
1.17188 0
2.32031 0
3.47656 0
3.22656 0
2.40039 0
2.16992 0
1.94824 0
1.15039 0
0.945312 0
2.16016 0
3.37891 0
3.18555 0
2.40625 0
2.21289 0
2.01953 0
1.2373 0
1.04004 0
2.25586 0
3.47266 0
3.27734 0
2.49805 0
2.30664 0
2.12305 0
1.35645 0
1.18164 0
2.42578 0
3.67383 0
3.50977 0
2.75781 0
2.58984 0
2.41602 0
1.64941 0
1.45703 0
2.66797 0
3.86328 0
3.63086 0
2.79883 0
2.53906 0
2.26953 0
1.4043 0
1.12012 0
2.24805 0
3.38086 0
3.10352 0
2.25195 0
1.99902 0
1.7627 0
0.95752 0
0.756348 0
1.9873 0
3.23438 0
3.08203 0
2.35352 0
2.2207 0
2.08984 0
1.37402 0
1.24023 0
2.51172 0
3.77539 0
3.61133 0
2.84766 0
2.65625 0
2.45117 0
1.64844 0
1.41992 0
2.59766 0
3.76953 0
3.52344 0
2.68945 0
2.44336 0
2.20117 0
1.37598 0
1.1416 0
2.32617 0
3.51562 0
3.29297 0
2.48828 0
2.26953 0
2.05273 0
1.24805 0
1.02832 0
2.2207 0
3.41211 0
3.1875 0
2.37695 0
2.15625 0
1.93848 0
1.14062 0
0.935059 0
2.15234 0
3.38086 0
3.20508 0
2.45312 0
2.29492 0
2.14648 0
1.41602 0
1.27441 0
2.54492 0
3.8125 0
3.65625 0
2.9043 0
2.72461 0
2.52734 0
1.72949 0
1.49902 0
2.66602 0
3.82031 0
3.54492 0
2.67578 0
2.38867 0
2.09766 0
1.22461 0
0.944824 0
2.08984 0
3.24609 0
3.00586 0
2.19531 0
1.9873 0
1.7959 0
1.0332 0
0.868164 0
2.12695 0
3.39258 0
3.24805 0
2.51562 0
2.36719 0
2.21094 0
1.46289 0
1.29199 0
2.52539 0
3.75 0
3.55078 0
2.75977 0
2.54688 0
2.33203 0
1.52734 0
1.30859 0
2.50391 0
3.70117 0
3.48438 0
2.68359 0
2.46875 0
2.25391 0
1.45215 0
1.23242 0
2.42383 0
3.60938 0
3.375 0
2.55078 0
2.30469 0
2.05664 0
1.21875 0
0.967773 0
2.13281 0
3.30273 0
3.06445 0
2.25195 0
2.03711 0
1.83594 0
1.06348 0
0.891602 0
2.14844 0
3.41602 0
3.2793 0
2.5625 0
2.43359 0
2.30469 0
1.58398 0
1.44043 0
2.69922 0
3.94141 0
3.75195 0
2.95898 0
2.73438 0
2.49414 0
1.65137 0
1.38281 0
2.51953 0
3.65234 0
3.36719 0
2.50195 0
2.22656 0
1.96191 0
1.12207 0
0.880859 0
2.06836 0
3.26758 0
3.06641 0
2.29102 0
2.10938 0
1.93359 0
1.17676 0
1.00781 0
2.25195 0
3.49414 0
3.31836 0
2.55273 0
2.36914 0
2.17969 0
1.40234 0
1.20801 0
2.42773 0
3.64648 0
3.45117 0
2.67383 0
